"No.","Channel Name","Receive Frequency","Transmit Frequency","Channel Type","Transmit Power","Band Width","CTCSS/DCS Decode","CTCSS/DCS Encode","Contact","Contact Call Type","Contact TG/DMR ID","Radio ID","Busy Lock/TX Permit","Squelch Mode","Optional Signal","DTMF ID","2Tone ID","5Tone ID","PTT ID","Color Code","Slot","Scan List","Receive Group List","TX Prohibit","Reverse","TDMA","TDMA Adaptive","AES Digital Encryption","Digital Encryption","Call Confirmation","Talk Around(Simplex)","Work Alone","Custom CTCSS","2TONE Decode","Ranging","Simplex","Digi APRS RX","Analog APRS PTT Mode","Digital APRS PTT Mode","APRS Report Type","Digital APRS Report Channel","Correct Frequency[Hz]","SMS Confirmation"
"502","MarinVHF K83","161.77500","157.17500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"503","MarinVHF K84","161.82500","157.22500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"504","MarinVHF K85","161.87500","157.27500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"505","MarinVHF K86","161.92500","157.32500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"506","MarinVHF K87","157.37500","157.37500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"507","MarinVHF K88","157.42500","157.42500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"508","MarinVHF L1","155.50000","155.50000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"509","MarinVHF L2","155.52500","155.52500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"510","MarinVHF L3","155.65000","155.65000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"511","MarinVHF F1","155.62500","156.62500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"512","MarinVHF F2","155.77500","155.77500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"513","MarinVHF F3","155.82500","155.82500","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"514","Mil Skjutinfo","143.65000","143.65000","A-Analog","High","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","Marin-VHF","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"551","Berg Oljehamn","166.51250","166.51250","D-Digital","Low","12.5K","Off","Off","Sweden","Group Call","240","Radio 1","Always","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"552","422.10625","422.10625","422.10625","D-Digital","Low","12.5K","Off","Off","Sweden","Group Call","240","Radio 1","Always","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"553","Bargare","422.93125","422.93125","D-Digital","Low","12.5K","Off","Off","Sweden","Group Call","240","Radio 1","Always","Carrier","Off","1","1","1","Off","1","1","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"554","BRK","460.97500","450.97500","A-Analog","Low","25K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","None","None","On","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","251.1","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"4001","Channel VFO A","434.10000","434.10000","A-Analog","Low","12.5K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","Off","Off","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0","Off"
"4002","Channel VFO B","144.80000","144.80000","A-Analog","High","12.5K","Off","Off","Analog","Group Call","0","Radio 1","Off","Carrier","Off","1","1","1","Off","0","2","None","None","Off","Off","Off","Off","Normal Encryption","2","On","Off","Off","131.8","1","Off","Off","Off","Off","Off","Off","1","0","Off"
